PC1|PC2|PC3|PC4|PC5|PC6|PC7|PC8|PC9|PC10|doc_id
0.06349679352535766|-0.04197969017501588|0.03140002270239867|-0.03613839488408877|-0.047892834697267316|-0.02110978138928221|-0.0034149711004329685|0.005009091785592875|-0.006314035139630839|-0.012449239470189458|108
0.15510469940696822|-0.08693701264553519|-0.014690345833463094|0.007638219403198964|-0.027406108755906707|-0.0428363432922971|-0.03379541305456796|-0.060308851258826256|0.028627438373244517|0.06308627750304001|109
0.13105337298413536|-0.03778252877104499|-0.07326239084262587|0.044812036987744656|-0.0625086166847757|0.008746100155548709|0.05957118469754448|-0.009836558476563746|-0.05735904654609388|0.030317716707257275|110
0.053842232969867905|-0.014581476339211398|-0.011788533282473881|0.015610377482984314|0.02040235079645473|-0.0042545977980875055|-0.013814470667764705|0.008019359998725035|-0.007902206493487733|-0.01526942664030506|111
0.09041802318796982|0.03841082947020258|-0.025031535808356396|0.02175549836353185|-0.004909855780911613|0.05778701013748929|0.04490237416687156|-0.049528557915794524|0.015240128512326812|-0.04938466802552837|112
0.12475591349501367|-0.0032624308880220346|0.025482526657742435|-0.14720258260230257|0.18643391677695803|0.07999913805578018|0.21319965971801838|0.10468732176043048|0.11331279592359839|0.04485717318933967|113
0.06346208254878996|-0.08565713290163132|0.08163172341958301|-0.06817961829211727|0.11500030347565016|0.15235713888047167|0.16193887068442575|0.10887096285967439|0.10465892168736218|0.01456974219347756|114
0.03694057394555629|-0.015149194391685338|-0.001578530711691525|-0.0031256587668873886|0.01686967946395624|-0.012276441390485022|-0.015207674331275046|0.008910606313951082|-0.011287940886876454|-0.01207046255729765|115
0.10164204702616404|0.01074601570327024|0.003128367331316607|-0.009697828285529361|0.010708292202424382|0.13197895901157936|0.13540577288007186|0.07077964786547436|0.05574199127813458|-0.012007781992142445|116
0.11830343150048217|-0.026457942353458153|-0.025561694519519174|0.03118893525575505|0.02593571035005273|-0.013404098398200085|-0.028343872612777276|0.012230344779996887|0.016756908019366|-0.025814248076033858|117
0.08952660982577972|-0.03622372974454156|0.02411908633850611|-0.012286905358146076|0.09165178694298928|0.028986862117936746|-0.025616440571803904|0.0024816245105162915|-0.08570541583218906|0.013506957646262465|118
0.11813504829136993|-0.05985367314141559|0.059071765874023414|-0.048360993453925444|-0.022695365958664022|0.01168175324771934|0.03825535090376537|4.641628489800566e-06|0.001374725466499681|-0.035294278144072454|119
0.10706684032178455|-0.01592018448141193|0.0033377946265521863|0.036368812344368985|0.011904403430254345|-0.011913408504997603|-0.03323396102524253|0.007918094767360898|0.048106824573272554|-0.03561209567842231|120
