term_str|n|max_pos|max_pos_group|p|i|df|dfidf|porter_stem|stop|sentiment
sludge|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|sludg|False|-1.0
sluggish|3|JJ|ADJ|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|sluggish|False|-1.0
slur|2|VB|VERB|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|slur|False|-1.0
smack|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|smack|False|-1.0
small|621|JJ|ADJ|0.0007157321617301|10.448292570320913|496|5182.353114879173|small|False|-1.0
smash|4|VB|VERB|4.610191057842914e-06|17.726742028541395|4|70.90696811416558|smash|False|-1.0
smashed|3|VBD|VERB|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|smash|False|-1.0
smell|114|NN|NOUN|0.0001313904451485|12.893852014376652|61|786.5249728769758|smell|False|-1.0
smelling|4|VBG|VERB|4.610191057842914e-06|17.726742028541395|4|70.90696811416558|smell|False|-1.0
smile|11|NN|NOUN|1.2678025409068016e-05|16.2673104099041|7|113.87117286932867|smile|False|1.0
smiling|2|VBG|VERB|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|smile|False|1.0
smoothness|5|NN|NOUN|5.762738822303643e-06|17.404813933654033|5|87.02406966827016|smooth|False|1.0
smother|1|VB|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|smother|False|-1.0
smudge|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|smudg|False|-1.0
smug|2|JJ|ADJ|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|smug|False|-1.0
smuggle|1|VB|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|smuggl|False|-1.0
snag|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|snag|False|-1.0
snake|4|NN|NOUN|4.610191057842914e-06|17.726742028541395|3|53.18022608562418|snake|False|-1.0
snare|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|1|18.726742028541395|snare|False|-1.0
sneak|2|VB|VERB|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|sneak|False|-1.0
sneaking|1|VBG|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|sneak|False|-1.0
sneeze|5|VB|VERB|5.762738822303643e-06|17.404813933654033|4|69.61925573461613|sneez|False|-1.0
soak|5|VB|VERB|5.762738822303643e-06|17.404813933654033|5|87.02406966827016|soak|False|-1.0
sobriety|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|sobrieti|False|1.0
socialist|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|socialist|False|-1.0
soil|19|NN|NOUN|2.1898407524753844e-05|15.478814515097808|13|201.2245886962715|soil|False|-1.0
soldier|7|JJR|ADJ|8.0678343512251e-06|16.91938710648379|5|84.59693553241894|soldier|False|1.0
solid|81|JJ|ADJ|9.335636892131902e-05|13.386892025656769|70|937.082441795974|solid|False|1.0
solution|77|NN|NOUN|8.874617786347611e-05|13.459955487846493|51|686.4577298801711|solut|False|1.0
sonar|3|NNP|NOUN|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|sonar|False|1.0
soot|8|NN|NOUN|9.220382115685828e-06|16.726742028541395|7|117.08719419978976|soot|False|-1.0
soothe|8|VB|VERB|9.220382115685828e-06|16.726742028541395|7|117.08719419978976|sooth|False|1.0
soothing|5|VBG|VERB|5.762738822303643e-06|17.404813933654033|4|69.61925573461613|sooth|False|1.0
sorcery|2|NNP|NOUN|2.305095528921457e-06|18.726742028541395|1|18.726742028541395|sorceri|False|-1.0
sore|27|NN|NOUN|3.1118789640439674e-05|14.971854526377925|19|284.4652360011806|sore|False|-1.0
soreness|5|NN|NOUN|5.762738822303643e-06|17.404813933654033|5|87.02406966827016|sore|False|-1.0
sorrow|4|NNP|NOUN|4.610191057842914e-06|17.726742028541395|3|53.18022608562418|sorrow|False|-1.0
sorter|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|sorter|False|1.0
soup|4|NN|NOUN|4.610191057842914e-06|17.726742028541395|4|70.90696811416558|soup|False|1.0
sour|7|JJ|ADJ|8.0678343512251e-06|16.91938710648379|7|118.43570974538652|sour|False|-1.0
spacious|1|JJ|ADJ|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|spaciou|False|1.0
sparkle|1|VBP|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|sparkl|False|1.0
spasm|3|NN|NOUN|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|spasm|False|-1.0
spear|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|spear|False|-1.0
special|315|JJ|ADJ|0.0003630525458051|11.427534010154115|279|3188.281988832998|special|False|1.0
spectral|3|JJ|ADJ|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|spectral|False|-1.0
speculation|17|NN|NOUN|1.9593311995832388e-05|15.639279187291054|14|218.9499086220748|specul|False|-1.0
speech|77|NN|NOUN|8.874617786347611e-05|13.459955487846493|56|753.7575073194037|speech|False|1.0
speedy|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|speedi|False|1.0
spelling|23|NN|NOUN|2.650859858259676e-05|15.20318007248438|15|228.0477010872657|spell|False|1.0
spent|36|VBN|VERB|4.149171952058623e-05|14.55681702709908|34|494.93177892136873|spent|False|-1.0
spice|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|spice|False|1.0
spine|31|NN|NOUN|3.5728980698282586e-05|14.772545718154518|24|354.54109723570843|spine|False|0.0
spirit|12|NN|NOUN|1.3830573173528744e-05|16.141779527820237|12|193.7013543338429|spirit|False|1.0
spirits|3|NNS|NOUN|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|spirit|False|1.0
spite|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|spite|False|-1.0
splendid|1|JJ|ADJ|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|splendid|False|1.0
split|85|NN|VERB|9.796655997916192e-05|13.317351092403692|53|705.8196078973957|split|False|-1.0
splitting|15|VBG|VERB|1.728821646691093e-05|15.819851432932875|12|189.8382171951945|split|False|-1.0
spoil|7|VB|VERB|8.0678343512251e-06|16.91938710648379|6|101.51632263890274|spoil|False|-1.0
spoke|6|VBD|VERB|6.915286586764372e-06|17.141779527820237|6|102.85067716692144|spoke|False|-1.0
sponge|3|NN|NOUN|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|spong|False|-1.0
sponsor|4|NN|NOUN|4.610191057842914e-06|17.726742028541395|4|70.90696811416558|sponsor|False|1.0
spook|1|VB|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|spook|False|-1.0
spouse|11|NN|NOUN|1.2678025409068016e-05|16.2673104099041|7|113.87117286932867|spous|False|1.0
sprain|3|NN|NOUN|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|sprain|False|-1.0
spurious|1|JJ|ADJ|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|spuriou|False|-1.0
squall|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|squall|False|-1.0
stab|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|stab|False|-1.0
stable|88|JJ|ADJ|0.0001014242032725|13.267310409904097|79|1048.1175223824237|stabl|False|1.0
staggering|2|JJ|ADJ|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|stagger|False|-1.0
stain|5|NN|NOUN|5.762738822303643e-06|17.404813933654033|2|34.809627867308066|stain|False|-1.0
stainless|12|NN|NOUN|1.3830573173528744e-05|16.141779527820237|5|80.70889763910118|stainless|False|1.0
stalk|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|stalk|False|-1.0
standing|54|VBG|VERB|6.223757928087935e-05|13.971854526377925|45|628.7334536870067|stand|False|1.0
standstill|4|VB|VERB|4.610191057842914e-06|17.726742028541395|2|35.45348405708279|standstil|False|-1.0
star|38|NN|NOUN|4.379681504950769e-05|14.478814515097808|23|333.0127338472496|star|False|1.0
staring|4|VBG|VERB|4.610191057842914e-06|17.726742028541395|4|70.90696811416558|stare|False|-1.0
stark|2|JJ|ADJ|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|stark|False|-1.0
starvation|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|starvat|False|-1.0
starved|2|VBD|VERB|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|starv|False|-1.0
starving|2|VBG|VERB|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|starv|False|-1.0
statement|70|NN|NOUN|8.067834351225101e-05|13.597459011596428|46|625.4831145334357|statement|False|1.0
stationary|5|JJ|ADJ|5.762738822303643e-06|17.404813933654033|5|87.02406966827016|stationari|False|-1.0
statue|4|NN|NOUN|4.610191057842914e-06|17.726742028541395|2|35.45348405708279|statu|False|1.0
status|55|NN|NOUN|6.339012704534008e-05|13.945382315016737|48|669.3783511208032|statu|False|1.0
steal|14|VB|VERB|1.61356687024502e-05|15.91938710648379|14|222.87141949077304|steal|False|-1.0
stealing|14|VBG|VERB|1.61356687024502e-05|15.91938710648379|13|206.95203238428925|steal|False|-1.0
stellar|1|JJ|ADJ|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|stellar|False|1.0
stereotype|8|NN|NOUN|9.220382115685828e-06|16.726742028541395|5|83.63371014270697|stereotyp|False|-1.0
stereotyped|1|VBD|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|stereotyp|False|-1.0
sterile|4|JJ|ADJ|4.610191057842914e-06|17.726742028541395|4|70.90696811416558|steril|False|-1.0
stern|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|stern|False|-1.0
stiff|6|JJ|ADJ|6.915286586764372e-06|17.141779527820237|5|85.70889763910118|stiff|False|-1.0
stiffness|8|NN|NOUN|9.220382115685828e-06|16.726742028541395|7|117.08719419978976|stiff|False|-1.0
stigma|6|NN|NOUN|6.915286586764372e-06|17.141779527820237|5|85.70889763910118|stigma|False|-1.0
stink|3|NN|NOUN|3.457643293382186e-06|18.14177952782024|2|36.28355905564048|stink|False|-1.0
stocks|259|NNS|NOUN|0.0002985098709953|11.70993374085484|139|1627.6807899788228|stock|False|-1.0
stolen|19|VBN|VERB|2.1898407524753844e-05|15.478814515097808|18|278.6186612717605|stolen|False|-1.0
stone|26|NN|NOUN|2.9966241875978943e-05|15.026302310400302|17|255.44713927680516|stone|False|-1.0
stools|6|NNS|NOUN|6.915286586764372e-06|17.141779527820237|6|102.85067716692144|stool|False|-1.0
store|186|NN|VERB|0.0002143738841896|12.187583217433362|133|1620.948567918637|store|False|1.0
storm|7|NN|NOUN|8.0678343512251e-06|16.91938710648379|6|101.51632263890274|storm|False|-1.0
stormy|1|RB|ADV|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|stormi|False|-1.0
straightforward|11|JJ|ADJ|1.2678025409068016e-05|16.2673104099041|11|178.94041450894508|straightforward|False|1.0
strained|6|VBN|VERB|6.915286586764372e-06|17.141779527820237|4|68.56711811128095|strain|False|-1.0
straits|1|NNS|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|strait|False|-1.0
stranded|1|VBD|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|strand|False|-1.0
stranger|5|NN|NOUN|5.762738822303643e-06|17.404813933654033|5|87.02406966827016|stranger|False|-1.0
strangle|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|strangl|False|-1.0
strategic|15|JJ|ADJ|1.728821646691093e-05|15.819851432932875|14|221.47792006106025|strateg|False|1.0
stray|1|JJ|ADJ|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|stray|False|-1.0
strength|52|NN|NOUN|5.993248375195789e-05|14.026302310400302|44|617.1573016576133|strength|False|1.0
strengthen|7|VB|VERB|8.0678343512251e-06|16.91938710648379|7|118.43570974538652|strengthen|False|1.0
strengthening|3|VBG|VERB|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|strengthen|False|1.0
stress|129|NN|NOUN|0.0001486786616154|12.71551477311814|106|1347.8445659505228|stress|False|-1.0
strike|79|NN|NOUN|9.105127339239755e-05|13.42296128036429|39|523.4954899342074|strike|False|-1.0
striking|5|NNP|NOUN|5.762738822303643e-06|17.404813933654033|4|69.61925573461613|strike|False|1.0
strip|19|NN|NOUN|2.1898407524753844e-05|15.478814515097808|13|201.2245886962715|strip|False|-1.0
stripe|3|NNP|NOUN|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|stripe|False|-1.0
stripped|5|VBN|VERB|5.762738822303643e-06|17.404813933654033|4|69.61925573461613|strip|False|-1.0
stroke|20|NN|NOUN|2.305095528921457e-05|15.404813933654031|16|246.4770229384645|stroke|False|-1.0
strongly|40|RB|ADV|4.610191057842914e-05|14.404813933654031|39|561.7877434125072|strongli|False|1.0
structure|98|NN|NOUN|0.0001129496809171|13.112032184426186|83|1088.2986713073733|structur|False|1.0
struggle|15|NN|NOUN|1.728821646691093e-05|15.819851432932875|14|221.47792006106025|struggl|False|-1.0
study|94|NN|NOUN|0.0001083394898593|13.172153176863755|76|1001.0836414416456|studi|False|1.0
stuffy|8|NN|NOUN|9.220382115685828e-06|16.726742028541395|3|50.18022608562418|stuffi|False|-1.0
stupid|18|JJ|ADJ|2.074585976029312e-05|15.55681702709908|16|248.9090724335853|stupid|False|-1.0
sturdy|4|JJ|ADJ|4.610191057842914e-06|17.726742028541395|4|70.90696811416558|sturdi|False|1.0
subdue|1|VB|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|subdu|False|-1.0
subject|105|JJ|ADJ|0.0001210175152683|13.012496510875271|85|1106.062203424398|subject|False|-1.0
subjected|4|VBN|VERB|4.610191057842914e-06|17.726742028541395|4|70.90696811416558|subject|False|-1.0
sublimation|5|NN|NOUN|5.762738822303643e-06|17.404813933654033|1|17.404813933654033|sublim|False|1.0
substance|67|NN|NOUN|7.722070021886882e-05|13.66065283808362|44|601.0687248756793|substanc|False|1.0
subtract|9|VB|VERB|1.0372929880146558e-05|16.556817027099083|9|149.01135324389173|subtract|False|-1.0
subvert|1|VB|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|subvert|False|-1.0
succeed|17|VB|VERB|1.9593311995832388e-05|15.639279187291054|15|234.5891878093658|succeed|False|1.0
succeeding|1|VBG|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|succeed|False|1.0
success|42|NN|NOUN|4.840700610735061e-05|14.334424605762631|38|544.7081350189801|success|False|1.0
successful|54|JJ|ADJ|6.223757928087935e-05|13.971854526377925|49|684.6208717925183|success|False|1.0
suck|13|VB|VERB|1.4983120937989471e-05|16.0263023104003|9|144.2367207936027|suck|False|-1.0
sucker|1|VB|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|sucker|False|-1.0
sue|9|VB|VERB|1.0372929880146558e-05|16.556817027099083|7|115.89771918969358|sue|False|-1.0
suffer|11|VB|VERB|1.2678025409068016e-05|16.2673104099041|11|178.94041450894508|suffer|False|-1.0
sufferer|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|suffer|False|-1.0
suffering|29|NN|NOUN|3.342388516936113e-05|14.868761033413822|25|371.7190258353456|suffer|False|-1.0
sugar|137|NN|NOUN|0.0001578990437311|12.628709945580868|73|921.8958260274034|sugar|False|1.0
suicidal|4|JJ|ADJ|4.610191057842914e-06|17.726742028541395|4|70.90696811416558|suicid|False|-1.0
suicide|8|NN|NOUN|9.220382115685828e-06|16.726742028541395|4|66.90696811416558|suicid|False|-1.0
suitable|31|JJ|ADJ|3.5728980698282586e-05|14.772545718154518|28|413.6312801083265|suitabl|False|1.0
sun|148|NN|NOUN|0.0001705770691401|12.517288662912444|78|976.3485157071706|sun|False|1.0
sunk|3|JJ|VERB|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|sunk|False|-1.0
sunny|3|NN|NOUN|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|sunni|False|1.0
sunset|6|NN|NOUN|6.915286586764372e-06|17.141779527820237|5|85.70889763910118|sunset|False|1.0
sunshine|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|sunshin|False|1.0
superb|1|JJ|ADJ|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|superb|False|1.0
superficial|2|NNP|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|superfici|False|-1.0
superfluous|1|JJ|ADJ|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|superflu|False|-1.0
superior|9|JJ|ADJ|1.0372929880146558e-05|16.556817027099083|9|149.01135324389173|superior|False|1.0
superiority|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|superior|False|1.0
superman|9|NNP|NOUN|1.0372929880146558e-05|16.556817027099083|2|33.113634054198165|superman|False|1.0
superstition|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|superstit|False|0.0
supplies|17|NNS|NOUN|1.9593311995832388e-05|15.639279187291054|15|234.5891878093658|suppli|False|1.0
supply|87|NN|NOUN|0.000100271655508|13.283798532692666|67|890.0145016904086|suppli|False|1.0
supported|35|VBN|VERB|4.0339171756125504e-05|14.597459011596428|30|437.92377034789286|support|False|1.0
supporter|4|NN|NOUN|4.610191057842914e-06|17.726742028541395|4|70.90696811416558|support|False|1.0
supporting|27|VBG|VERB|3.1118789640439674e-05|14.971854526377925|24|359.3245086330702|support|False|1.0
suppress|7|VB|VERB|8.0678343512251e-06|16.91938710648379|5|84.59693553241894|suppress|False|-1.0
suppression|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|suppress|False|-1.0
supreme|21|NNP|NOUN|2.4203503053675303e-05|15.334424605762631|8|122.67539684610108|suprem|False|1.0
surprise|10|NN|NOUN|1.1525477644607286e-05|16.404813933654033|10|164.04813933654032|surpris|False|1.0
surrender|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|surrend|False|-1.0
surround|2|VBP|VERB|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|surround|False|0.0
surveying|1|VBG|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|survey|False|1.0
survive|110|VB|VERB|0.0001267802540906|12.945382315016737|82|1061.5213498313722|surviv|False|1.0
susceptible|5|JJ|ADJ|5.762738822303643e-06|17.404813933654033|5|87.02406966827016|suscept|False|-1.0
suspect|27|VBP|VERB|3.1118789640439674e-05|14.971854526377925|20|299.4370905275585|suspect|False|-1.0
suspension|4|NN|NOUN|4.610191057842914e-06|17.726742028541395|3|53.18022608562418|suspens|False|-1.0
suspicion|3|NN|NOUN|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|suspicion|False|-1.0
suspicious|13|JJ|ADJ|1.4983120937989471e-05|16.0263023104003|11|176.2893254144033|suspici|False|-1.0
swamp|1|NNP|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|swamp|False|-1.0
swear|5|JJ|ADJ|5.762738822303643e-06|17.404813933654033|4|69.61925573461613|swear|False|1.0
sweet|34|JJ|ADJ|3.9186623991664777e-05|14.639279187291054|23|336.7034213076942|sweet|False|1.0
sweetheart|1|NN|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|sweetheart|False|1.0
sweetness|4|NN|NOUN|4.610191057842914e-06|17.726742028541395|3|53.18022608562418|sweet|False|1.0
sweets|2|NNS|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|sweet|False|1.0
swelling|95|VBG|VERB|0.0001094920376237|13.156886420210446|60|789.4131852126268|swell|False|-1.0
swift|1|NNP|NOUN|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|swift|False|1.0
swim|4|VB|VERB|4.610191057842914e-06|17.726742028541395|3|53.18022608562418|swim|False|1.0
swollen|28|JJ|ADJ|3.22713374049004e-05|14.91938710648379|24|358.06529055561094|swollen|False|-1.0
symbolic|6|JJ|ADJ|6.915286586764372e-06|17.141779527820237|5|85.70889763910118|symbol|False|1.0
symmetrical|3|JJ|ADJ|3.457643293382186e-06|18.14177952782024|3|54.42533858346072|symmetr|False|1.0
symmetry|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|symmetri|False|1.0
sympathetic|3|JJ|ADJ|3.457643293382186e-06|18.14177952782024|1|18.14177952782024|sympathet|False|1.0
sympathy|9|NNP|NOUN|1.0372929880146558e-05|16.556817027099083|4|66.22726810839633|sympathi|False|1.0
symptom|12|NN|NOUN|1.3830573173528744e-05|16.141779527820237|12|193.7013543338429|symptom|False|-1.0
synchronize|1|VBD|VERB|1.1525477644607286e-06|19.726742028541395|1|19.726742028541395|synchron|False|1.0
synonymous|2|JJ|ADJ|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|synonym|False|0.0
taboo|4|NN|NOUN|4.610191057842914e-06|17.726742028541395|3|53.18022608562418|taboo|False|-1.0
tale|2|NN|NOUN|2.305095528921457e-06|18.726742028541395|2|37.45348405708279|tale|False|1.0
talent|12|NN|NOUN|1.3830573173528744e-05|16.141779527820237|12|193.7013543338429|talent|False|1.0
